input,category
椅子数量多且全部面朝同一方向，没有桌子，椅子从房间头到房间尾放置在阶梯上，全部面朝同一方向，椅子数量多，房间的一侧似乎有一个讲台，房间中间的天花板上有一个投影仪，房间无窗，此虚拟会议室目的是开展展会，年会。,0
我想开展上课。,2
宽松环绕，艺术墙。,3
面向讲台，比较集中，一张桌子配一张椅子，这个会议室用途是课堂。,2
长桌的两侧各有一排椅子对称分布。,4
一共两大列，8小列，每大列4小列共5排椅子，正前方有一张讲桌，正前方墙上有两个投影，右侧墙上有两块黑板，主讲人突出，座椅舒适。,0
此虚拟会议室目的是开展展会，讲座，大型课堂，多排，紧凑，大屏幕，两列多排桌椅，分布紧密，房间正前方有投影，环形灯光。,2
我想开展学术会议，三个椅子分布在桌子的周围。,4
由中心向外呈同心圆状排列，光线好，有剪贴布置。,3
这个会议室适合进行吃饭，圆桌，餐桌。,1
若干张长桌，每张长桌两侧有对称分布的办公椅，长桌之间有过道，单张长桌方便进行课堂上的小组讨论；整体布局方便会议主持者进行主持、演讲、授课。,1
空间宽敞，桌下空间支持灵活坐姿，凹形桌，整体较宽较长，桌面下空间大，座椅围摆在外侧，有投影，几面落地镜，此虚拟会议室目的是开展展会，年会。,5
大会堂，阶梯，多排桌子，阶梯状窗户，投影仪，灯带，我想开展晚会，学术会议，年会。,2
大会堂，类似剧院和电影院，没有桌子，多排椅子。,0
这个会议室适合进行小组讨论，成组分散，座椅围坐。,1
这个会议室适合于大型课堂教学，讲座，学术报告。,2
此虚拟会议室目的是开展学术会议，桌子面向一个方向，桌子和椅子一配一，比较多车，围成小半圆形，有二层，灯光比较分散。,2
排列较为整齐，这个会议室适合于学术会议，展会。,4
这个会议室适合进行小组讨论，桌椅平均布局，无中心点。,5
此虚拟会议室目的是开展班会，紧密排布，桌椅较多。,2
按列和排规律分成三列排布，有两个过道，一侧有较大的窗户，有黑板、投影仪、顶灯，这个会议室用途是授课、班级或年级会议。,2
大会堂，大会堂，类似剧院和电影院，没有桌子，多排椅子，我想开展展会、晚会。,0
桌子和椅子一配一，围成版方形，有投影。,5
中间有一个大桌子，椅子分布在桌子的两端和一侧。,4
桌椅呈矩形规则分布。,2
此虚拟会议室目的是开展学术会议、展会，长方形桌子放在房间中央，四周摆放办公桌椅。,4
小会议桌，围绕5-6把办公椅，小房间，有显示器、地毯，没有窗户。,4
有八排椅子，都面向前方，没有过道，灯光很明亮，这个会议室适合进行学术会议、展会、讲座。,0
有几张桌子零散的分布，每张桌子带走多把椅子。,3
桌子椅子间隔排列，这个会议室适合进行学术会议。,2
此虚拟会议室目的是开展上课、学术会议，很多排桌椅，椅子前面是长条桌子，两边有窗户，天花板有灯。,2
这个会议室适合进行公司会议，长的u型桌子，最前面一面没有桌子，其他三面都有桌子和椅子，最前面有投影，左边有窗户。,5
这个会议室适合于上课、小组讨论。,1
这个会议室适合进行学术会议，公司会议，桌椅摆放情况方便面向一个方向，一整个环形长桌分布，单侧配若干椅子。,5
这个会议室适合于小组讨论，好几组环形布局的桌椅，每组6个座位。,1
我想开展教室上课。,2
这个会议室适合进行商务会议，例如董事会会议或者商务谈判，可容纳人数多，宽大的长桌，桌椅比较精致舒适，商务风的装饰，一张很大的原木色长桌，周围摆放着许多白色滑轮椅子，桌子的两端各有一把椅子，落地窗，壁挂电视，短绒地毯，装饰多为原木色、灰色、白色的商务风格。,4
前排桌子不会遮挡后排，数排长条形状的桌子，每排有数个椅子，这个会议室适合于学术会议。,2
由内向外呈同心圆状分布，落地窗，采光好，大尺寸投影屏幕，我想开展学术会议，展会，年会。,3
这个会议室用途是上课，多排教室椅阶梯排布，中间是讲台。,0
多个圆桌，周围摆放着朝着同一方向的若干把椅子，圆桌。,1
这个会议室用途是小组讨论。,3
两排桌椅，长条桌配若干办公椅。,2
这个会议室用途是授课、班级或年级会议，类似教室的成列和成排的规律布局。,2
我想开展公司会议，商务会谈，偏商务类型的布置更适合公司会议、商务会谈，整张长桌方便进行讨论，等级层次更分明，适合公司会议的情况。,4
这个会议室适合进行小组讨论，分散。,1
椅子摆放在左右两边，中间是过道，两边各有7列12排，我想开展学术会议，演讲。,0
这个会议室适合于学术会议，小组讨论，以小圆桌形式，讨论比较集中，桌子偏硬质正式，以小桌形式，一张桌子周围配置六个椅子，有小屏幕。,1
这个会议室用途是学术会议，座谈会，中心化，规模适中，有投影设备，由中心向外呈同心圆状排列。,3
这个会议室适合于学术会议，小组讨论。,4
很多排椅子，四周都是墙壁，天花板上有灯，此虚拟会议室目的是开展看电影、看表演。,0
这个会议室用途是公司会议。,4
空间大，座位多，桌椅呈弧形阶梯布局，空间较大，类似大学教室的结构，这个会议室适合进行展会、晚会、学术会议、课堂。,2
几个桌子彼此分开，有四张桌子，彼此分开，每个桌子有六张椅子，椅子两两面对，我想开展讨论会、咨询会。,1
此虚拟会议室目的是开展小组讨论、展会，四张桌子纵向面向屏幕，摆放两行，每行两张，每张桌子两侧各三张椅子。,1
图片正前方有屏幕，屏幕正对着演讲桌，两边桌子前都有笔记本，从窗口可以看到外面的天空天空哦哦刚，此虚拟会议室目的是开展学术会议，小组讨论。,5
此虚拟会议室目的是开展教室、考试，桌子和椅子固定在一起，每3个一组，排列整齐在室内，有黑板、讲台、空调。,2
这个会议室适合于展会，两大列座位分布在道路两侧，每大列包含数行、数列座位。,0
我想开展小型学术会议。,2
此虚拟会议室目的是开展小组讨论。,5
数排、数列带桌子的椅子，我想拿这个会议室进行学术会议。,0
长条桌子，旁边都是椅子，前面是投影，我想开展年会。,5
我想拿这个会议室进行小组讨论，中型会议室，桌子拼成环绕型，围绕演讲者。,5
我想拿这个会议室进行年会、晚会、讲座，没有桌子，排列紧密而且正式，好多排椅子，没有桌子，都面向前方，排列整齐，最前面有讲台。,0
长方形桌子，周围围着椅子，窗户，我想开展小组讨论。,4
我想开展讨论会，很紧密，彼此能看到对方表情，两圈椅子面向中间，最中间的椅子更加紧密。,3
图片正前方有屏幕，屏幕正对着演讲桌，两边桌子前都有笔记本，从窗口可以看到外面的天空天空哦哦刚。,5
我想拿这个会议室进行展会，晚会，没有桌子，椅子是折叠椅子。,0
十几张长方形桌子彼此分开，每个桌子围绕着一圈椅子，这个会议室适合于年会、晚会。,1
一张很大的原木色长桌，周围摆放着许多白色滑轮椅子，桌子的两端各有一把椅子，这个会议室适合进行商务会议，例如董事会会议或者商务谈判。,4
压抑。,0
这个会议室适合于比赛。,3
我想开展公司会议，商务会谈。,4
一张长桌，两边有皮质旋转椅均匀摆放，吊灯，显示屏，挂画，我想开展公司会议，商务会谈。,4
我想开展小组讨论，单张圆桌方便交流讨论，单张桌子环绕若干张椅子，显示屏，挂画，收纳柜，绿植。,4
有投影仪，桌子围成半圆，桌子椅子围成半方形，有一张独立的桌椅，有装饰，有投影仪，这个会议室用途是学术会议，小组讨论。,5
一张圆桌周围有五张椅子。,4
会议室中间有一张圆桌，它的东南西北四个方向各有一排桌椅，这一排桌椅是由三个桌椅拼在一起的，一侧墙面有投影，它的对面和右侧是黑板，讲台在投影的左侧，桌椅分组。,3
中间一个leader，周围的开会人员面对中心均匀分布。,3
我想拿这个会议室进行学术讨论，椅子随意摆放，可以随意讨论。,3
桌子面向一个方向，桌子和椅子一配一，比较多车，围成小半圆形，有二层，灯光比较分散，此虚拟会议室目的是开展学术会议。,2
我想拿这个会议室进行公司会议、组会。,5
我想拿这个会议室进行小组讨论。,4
我想开展班会，几排桌子面向前面。,2
一整个环形长桌分布，单侧配若干椅子，桌椅摆放情况方便面向一个方向。,5
我想开展年会，晚会，房间内有很多圆桌，每张圆桌周围放约8张椅子，房间一侧有窗帘和窗户，另一侧有一个表演台。,1
这个会议室用途是学术会议，座谈会。,3
椅子随意摆放，无桌子，后方有展板，有介绍的详细信息。,3
5排连续的座椅，可折叠的简易桌板，布材质的座椅表面。,0
我想拿这个会议室进行年会，晚会。,1
一张桌子，有五个椅子，桌子最前面靠墙，最前面有屏幕。,4
没有桌子，只有椅子，椅子大致围成一圈，相当简陋，我想开展小组讨论。,3
